"shared_at","x_account","x_post_id","x_post_url","share_type","arxiv_id","arxiv_url","post_text","first_seen_at"
"2026-08-26T21:24:04.000Z","fly51fly","2092724786514546852","https://x.com/fly51fly/status/2092724786514546852","post","2608.24004","https://arxiv.org/abs/2608.24004","[CL] AgentSpec: Speculative Decoding for Batch Inference of LLM Agents X Wang, Z Miao, Y Zhu, H Shen… [The Ohio State University &amp; Microsoft Research &amp; University of Michigan] (2026) https://t.co/nGGtwose8U https://t.co/UYMlP5l6KO","2026-08-27T19:25:18.950Z"
"2026-08-26T21:16:41.000Z","fly51fly","2092722925485056106","https://x.com/fly51fly/status/2092722925485056106","post","2608.24306","https://arxiv.org/abs/2608.24306","[CL] Who is the Agent to Blame? Localizing Faithfulness and Citation Mistakes in Agentic Deep Research E Hirsch, D Wan, H Wang, E Stengel-Eskin… [Bar-Ilan University &amp; UNC Chapel Hill] (2026) https://t.co/ykx5qjWnlN https://t.co/UrPsjAnnDS","2026-08-27T19:25:18.950Z"
"2026-08-26T21:07:57.000Z","fly51fly","2092720728995254297","https://x.com/fly51fly/status/2092720728995254297","post","2608.24658","https://arxiv.org/abs/2608.24658","[AI] Parason: Revealing Subtask and Trial Parallelism in LLM Reasoning Z Zhang, Z Zhang, J Gao, S Xu… [Tsinghua University &amp; NVIDIA] (2026) https://t.co/7lUouQINnM https://t.co/ZdVmiGUcN3","2026-08-27T19:25:18.950Z"
"2026-08-26T14:39:41.000Z","fly51fly","2092623017637802363","https://x.com/fly51fly/status/2092623017637802363","post","2608.24735","https://arxiv.org/abs/2608.24735","[AI] Metan^n: Recursive Self-Improvement through Emergent Depth Z M Kim, Y Lee, S Jwa, D Kang [University of Minnesota &amp; Seoul National University] (2026) https://t.co/aHo4tvzYYu https://t.co/HGifLhPJvy","2026-08-27T19:25:18.950Z"
"2026-08-26T14:35:09.000Z","fly51fly","2092621876560609490","https://x.com/fly51fly/status/2092621876560609490","post","2608.23691","https://arxiv.org/abs/2608.23691","[AI] Autonomous Mathematical Discovery in an Open-World Multi-Agent Environment S Chung, W Du, W J. Wesley [DualverseAI &amp; University of California San Diego] (2026) https://t.co/440ryM9mES https://t.co/PdLOI5U0ha","2026-08-27T19:25:18.950Z"
"2026-08-26T07:04:08.000Z","rosinality","2092508377985257631","https://x.com/rosinality/status/2092508377985257631","post","2608.24814","https://arxiv.org/abs/2608.24814","https://t.co/B7qdNg62Gw Effective learning rate, the ratio of learning rate and weight norm, governs training dynamics. This could allow transferring the settings across norm control methods (by matching effective learning rate). https://t.co/MBr3c2kOqZ","2026-08-27T19:25:18.950Z"
"2026-08-25T21:57:05.000Z","fly51fly","2092370706139066802","https://x.com/fly51fly/status/2092370706139066802","post","2608.22140","https://arxiv.org/abs/2608.22140","[CL] Lexical Perturbations Disrupt LLM Reasoning: An Empirical Study of Attention Diversion J Zhu, Y Zhang, J Ding, X Yu [Missouri University of Science and Technolog &amp; University of North Texas] (2026) https://t.co/vD1BTQphte https://t.co/Wc27hWnQKq","2026-08-27T19:25:18.950Z"
"2026-08-25T21:44:15.000Z","fly51fly","2092367478802587702","https://x.com/fly51fly/status/2092367478802587702","post","2608.22444","https://arxiv.org/abs/2608.22444","[CL] Aligned Alone, Misaligned Together: Forecasting Adversarial Capture in LLM Agent Populations I Magistrali, C Shani [ETH Zurich &amp; Tel Aviv University] (2026) https://t.co/G0BsaTp7MS https://t.co/hLJkBcbBfd","2026-08-27T19:25:18.950Z"
"2026-08-25T21:34:16.000Z","fly51fly","2092364962727682072","https://x.com/fly51fly/status/2092364962727682072","post","2608.22152","https://arxiv.org/abs/2608.22152","[CL] The Collaboration Tax: How Much LLM Multi-Agent Systems Pay to Coordinate W Sun, Z Wang, H Huang, C Nelson… [University of Notre Dame &amp; Meta Superintelligence Labs] (2026) https://t.co/qNWwgIBu3G https://t.co/G0yRJjoQkM","2026-08-27T19:25:18.950Z"
"2026-08-25T21:21:43.000Z","fly51fly","2092361807868666127","https://x.com/fly51fly/status/2092361807868666127","post","2608.21500","https://arxiv.org/abs/2608.21500","[AI] SecOPD: Mitigating Adaptive Prompt Injections by On-Policy Distillation Y Peng, L Lian, D Wagner, S Chen [UC Berkeley] (2026) https://t.co/koSK5ftqvQ https://t.co/HNs2MTZBWT","2026-08-27T19:25:18.950Z"
"2026-08-25T21:07:00.000Z","fly51fly","2092358103379611747","https://x.com/fly51fly/status/2092358103379611747","post","2608.23041","https://arxiv.org/abs/2608.23041","[AI] AutoSaddler: Automatic Harness Optimization with Durable Updates from Agent Execution Traces S Park, W Kim, R Tan, J Zhang… [POSTECH &amp; KAIST &amp; Southern University of Science and Technology] (2026) https://t.co/WGV7ksMIfP https://t.co/B0Y1LDMzLy","2026-08-27T19:25:18.950Z"
"2026-08-24T21:53:29.000Z","fly51fly","2092007413549559951","https://x.com/fly51fly/status/2092007413549559951","post","2608.21359","https://arxiv.org/abs/2608.21359","[LG] Primal Acceleration of Newton's Method N Doikov [Cornell University] (2026) https://t.co/nyQSyR4qAy https://t.co/fnr75zjFXg","2026-08-27T19:25:18.950Z"
"2026-08-24T21:42:39.000Z","fly51fly","2092004684907295149","https://x.com/fly51fly/status/2092004684907295149","post","2608.21204","https://arxiv.org/abs/2608.21204","[RO] Beyond Imitation: Self-Improving Robot Policies via Off-Policy Q-Planning V Giridhar, A Khandelwal, J A. Collins, I Georgiev… [Georgia Institute of Technology] (2026) https://t.co/NIhqQClos0 https://t.co/GOXKxKJ6KH","2026-08-27T19:25:18.950Z"
"2026-08-24T21:31:08.000Z","fly51fly","2092001790200033722","https://x.com/fly51fly/status/2092001790200033722","post","2608.20359","https://arxiv.org/abs/2608.20359","[CL] Self-Speculation for Faster Reasoning Models R Valluri, T Nguyen, A Grover [University of California, Los Angeles] (2026) https://t.co/kQPA7Kuxow https://t.co/sBjFjLK6nd","2026-08-27T19:25:18.950Z"
"2026-08-24T21:22:54.000Z","fly51fly","2091999716288639300","https://x.com/fly51fly/status/2091999716288639300","post","2608.20617","https://arxiv.org/abs/2608.20617","[LG] Dual-Cache Latent Space Communication between Heterogeneous Language Models J Liu, Q Zhang, Y Jia, Z Kan… [Amazon Web Services (AWS)] (2026) https://t.co/vhIomettAC https://t.co/SV7eIJy5xY","2026-08-27T19:25:18.950Z"
"2026-08-24T21:15:09.000Z","fly51fly","2091997766436413450","https://x.com/fly51fly/status/2091997766436413450","post","2608.21356","https://arxiv.org/abs/2608.21356","[AI] AI with Authority, from Application to Silicon J Hickey (2026) https://t.co/DIeQ7n7whE https://t.co/JV1LT3atw6","2026-08-27T19:25:18.950Z"
"2026-08-23T21:50:52.000Z","fly51fly","2091644366494572878","https://x.com/fly51fly/status/2091644366494572878","post","2608.18881","https://arxiv.org/abs/2608.18881","[CV] Falcon Perception-HD: High Density Perception via Reinforcement Learning S Chaybouti, Y Dahou, N D Huynh, R Alami… [Technology Innovation Institute] (2026) https://t.co/yDUSYpXglJ https://t.co/CXFmyZtMf6","2026-08-27T19:25:18.950Z"
"2026-08-23T21:41:33.000Z","fly51fly","2091642020947439810","https://x.com/fly51fly/status/2091642020947439810","post","2608.18656","https://arxiv.org/abs/2608.18656","[LG] FlashAttention for Scalable Vector Architectures S R Gupta, N Papadopoulou, M Pericàs [Chalmers University of Technology &amp; University of Glasgow] (2026) https://t.co/6SvEyKO4Q6 https://t.co/dxc26zOWlb","2026-08-27T19:25:18.950Z"
"2026-08-23T21:31:59.000Z","fly51fly","2091639615237341349","https://x.com/fly51fly/status/2091639615237341349","post","2608.15938","https://arxiv.org/abs/2608.15938","[RO] Revisiting Open-Loop Execution in Robotics: Toward Reactive, Higher-Performing Policies M Zeng, A Agarwal, A Bati, B Lee… [MIT &amp; UC Berkeley] (2026) https://t.co/340yFlK2mJ https://t.co/INL3vbD6zK","2026-08-27T19:25:18.950Z"
"2026-08-23T21:23:20.000Z","fly51fly","2091637438519431466","https://x.com/fly51fly/status/2091637438519431466","post","2608.17027","https://arxiv.org/abs/2608.17027","[RO] FetchMan: Learning Visual Humanoid Loco-Manipulation Policies from Simulated Experiences O Rayyan, Z Li, M Argus, Y Jiang… [University of California, Los Angeles &amp; Allen Institute for AI] (2026) https://t.co/HbtaZy3ouR https://t.co/3eNkSbhtg9","2026-08-27T19:25:18.950Z"
"2026-08-23T21:13:04.000Z","fly51fly","2091634853506892210","https://x.com/fly51fly/status/2091634853506892210","post","2608.16739","https://arxiv.org/abs/2608.16739","[LG] Le Critique: Privileged Value Functions for LLM Reinforcement Learning S Venkatraman, M Dinot, L Aitchison [Mistral AI] (2026) https://t.co/Pm5bH7gGMC https://t.co/c2XwRJC9p8","2026-08-27T19:25:18.950Z"
"2026-08-22T22:02:34.000Z","fly51fly","2091284922283823334","https://x.com/fly51fly/status/2091284922283823334","post","2608.19880","https://arxiv.org/abs/2608.19880","[AI] EnvHarness: Awakening Static Worlds for Agent Learning C Huang, Z Wang, R Han, J Yan… [Washington University in St. Louis &amp; Google Cloud AI Research] (2026) https://t.co/WJQ7YyPGuc https://t.co/w47BpdWBpl","2026-08-27T19:25:18.950Z"
"2026-08-22T21:50:17.000Z","fly51fly","2091281833455694226","https://x.com/fly51fly/status/2091281833455694226","post","2608.18077","https://arxiv.org/abs/2608.18077","[RO] Hydra-0: Action Flow for Generalist World Modeling and Control H Li, B Wen, X Zhu, Y Wang,… [NVIDIA] (2026) https://t.co/tOQx4veSkh https://t.co/o8UxRtUuqL","2026-08-27T19:25:18.950Z"
"2026-08-22T21:39:33.000Z","fly51fly","2091279130046411222","https://x.com/fly51fly/status/2091279130046411222","post","2608.20335","https://arxiv.org/abs/2608.20335","[CV] 4DAnyone: Create Anyone in 4D from a Casual Monocular Video Y Jin, T Xie, Q Zhang, Z Shen… [Zhejiang University &amp; Robbyant] (2026) https://t.co/fWQUx6Yr92 https://t.co/3NlDHU7142","2026-08-27T19:25:18.950Z"
"2026-08-22T21:23:51.000Z","fly51fly","2091275180660376003","https://x.com/fly51fly/status/2091275180660376003","post","2608.17528","https://arxiv.org/abs/2608.17528","[AI] Agent Lightning v1.0: Towards Harnessed Agentic RL Z He, S Zhang, Z Zhou, Y Yang… [Microsoft &amp; Fudan University &amp; Zhejiang University] (2026) https://t.co/vgirKjWfdZ https://t.co/tVdOqXQE9y","2026-08-27T19:25:18.950Z"
"2026-08-22T21:15:45.000Z","fly51fly","2091273141872140507","https://x.com/fly51fly/status/2091273141872140507","post","2608.17271","https://arxiv.org/abs/2608.17271","[AI] ASI-Bench: At the Dawn of Artificial Superintelligence J Zhou, Z Sun, B Li, J Zhou… [Tsinghua University] (2026) https://t.co/xiRPsDFrEK https://t.co/utXC21kdpo","2026-08-27T19:25:18.950Z"
"2026-08-21T21:49:50.000Z","fly51fly","2090919332067078630","https://x.com/fly51fly/status/2090919332067078630","post","2608.20319","https://arxiv.org/abs/2608.20319","[CL] Inducing Task Models from Computer-Use Traces Y Jiang, Z Z Wang, R Chen, D Yang [Stanford University &amp; CMU] (2026) https://t.co/6KFrHeyCmy https://t.co/S5qsn4aW0G","2026-08-27T19:25:18.950Z"
"2026-08-21T21:41:57.000Z","fly51fly","2090917347066540440","https://x.com/fly51fly/status/2090917347066540440","post","2608.20314","https://arxiv.org/abs/2608.20314","[AI] MidTool: Mid-training Data Synthesis for Agentic Tool Use F Jiang, Y Wang, B Liu, Z Wang… [University of Washington &amp; Snowflake] (2026) https://t.co/l1EQHIb3cr https://t.co/7DKoYOl1CY","2026-08-27T19:25:18.950Z"
"2026-08-21T21:33:32.000Z","fly51fly","2090915229681209530","https://x.com/fly51fly/status/2090915229681209530","post","2608.20316","https://arxiv.org/abs/2608.20316","[AI] Pandora's AI Model Routing Box: Efficient Allocation with Costly Value Estimation A Fisch, S Trivedi, F Huot, W W. Cohen… [Google DeepMind] (2026) https://t.co/Mc77A0QEtW https://t.co/Tu1GFDwgrr","2026-08-27T19:25:18.950Z"
"2026-08-21T21:23:42.000Z","fly51fly","2090912753112457564","https://x.com/fly51fly/status/2090912753112457564","post","2608.19857","https://arxiv.org/abs/2608.19857","[LG] Inadvertent Context Leakage in Language Models J Fairoze, N Mangaokar, K Chaudhuri, S Garg… [Meta Superintelligence Labs &amp; UC Berkeley] (2026) https://t.co/FD8WtQwdTd https://t.co/0feNW91zND","2026-08-27T19:25:18.950Z"
"2026-08-21T21:15:12.000Z","fly51fly","2090910615162515648","https://x.com/fly51fly/status/2090910615162515648","post","2608.19891","https://arxiv.org/abs/2608.19891","[AI] EXIMO: VLM Guided Exploration of VLA Policies B Sukhija, O Groth, M Shridhar, T Hertweck… [Google DeepMind] (2026) https://t.co/u9rCwAS1c2 https://t.co/V0Ki5tr1Di","2026-08-27T19:25:18.950Z"
"2026-08-21T09:15:08.000Z","rosinality","2090729405031100626","https://x.com/rosinality/status/2090729405031100626","post","2608.20061","https://arxiv.org/abs/2608.20061","https://t.co/vGiGuN9q04 Hyperparameter transfer attempt for 10T scale. Transfer over token horizon was done through a scaling law. https://t.co/JVemJbrVJj","2026-08-27T19:25:18.950Z"
"2026-08-20T22:15:18.000Z","fly51fly","2090563350627541145","https://x.com/fly51fly/status/2090563350627541145","post","2608.19151","https://arxiv.org/abs/2608.19151","[LG] Continuous-Time Reinforcement Learning for Controlled Hawkes Jump-Diffusions T R. Bielecki, T Mastrolia, H Yan [UC Berkeley] (2026) https://t.co/1v56svjiCJ https://t.co/tsggaUOCGc","2026-08-27T19:25:18.950Z"
"2026-08-20T22:01:46.000Z","fly51fly","2090559947188904168","https://x.com/fly51fly/status/2090559947188904168","post","2608.18346","https://arxiv.org/abs/2608.18346","[AI] Coupled-cluster molecular properties across the main group that extrapolate beyond training size W He, X Chen, N Song, H Xu… [MIT] (2026) https://t.co/2HTCWpds4y https://t.co/MQvLVzIZQZ","2026-08-27T19:25:18.950Z"
"2026-08-20T21:49:24.000Z","fly51fly","2090556831978647655","https://x.com/fly51fly/status/2090556831978647655","post","2608.19182","https://arxiv.org/abs/2608.19182","[RO] ADEPT: Accelerating Dexterity via Pre-Training and Post-Training using Reinforcement Learning J Lee, J Yin, A Rana, N Blauch… [NVIDIA] (2026) https://t.co/V9WYUxmjrW https://t.co/bTCp2bmQ41","2026-08-27T19:25:18.950Z"
"2026-08-20T21:34:27.000Z","fly51fly","2090553072242356393","https://x.com/fly51fly/status/2090553072242356393","post","2608.19197","https://arxiv.org/abs/2608.19197","[CL] SPADE: Self-Play in Adaptive Synthetic Executable Environments B Liu, S Yu, Y Jiang, A Qu… [University of Washington &amp; Northeastern University &amp; CMU] (2026) https://t.co/zukzLaIT3z https://t.co/hFkD0gTOZs","2026-08-27T19:25:18.950Z"
"2026-08-20T21:17:51.000Z","fly51fly","2090548895902572930","https://x.com/fly51fly/status/2090548895902572930","post","2608.18114","https://arxiv.org/abs/2608.18114","[CL] Accurate Decoding of Natural Sentences from Non-Invasive Brain Recordings M Zhang, J Lévy, C Rommel, J Rapin, C Bel… [Meta AI &amp; Université PSI] (2026) https://t.co/OVa96wRXlx https://t.co/EYDBedtzQ4","2026-08-27T19:25:18.950Z"
"2026-08-20T10:19:25.000Z","che_shr_cat","2090383192649802074","https://x.com/che_shr_cat/status/2090383192649802074","replied_to","2608.05136","https://arxiv.org/abs/2608.05136","10/ Full review &amp; deep dive: https://t.co/pG4a6edvsi Paper on arXiv: https://t.co/IkPL854TER Are you tuning optimizers for low-rank architectures, or relying on Adam defaults? Let me know below.","2026-08-27T19:25:18.950Z"
"2026-08-20T08:24:05.000Z","rosinality","2090354168108048674","https://x.com/rosinality/status/2090354168108048674","post","2608.19197","https://arxiv.org/abs/2608.19197","https://t.co/CqGU1XLhRJ Synthetic environment generation through solver agent and environment generator dynamics. The rewards for environment generator are calculated using the difference of solver rewards conditioned on privileged information or not. https://t.co/t5lr5oN3FZ","2026-08-27T19:25:18.950Z"
"2026-08-20T08:09:15.000Z","rosinality","2090350434724524220","https://x.com/rosinality/status/2090350434724524220","post","2608.18486","https://arxiv.org/abs/2608.18486","https://t.co/nQZuUyMGrE Introducing cross-layer connections is popular now. The problem is how to parallelize it (like Jacobi iterations) and whether it is enough for large-scale training. https://t.co/HkRKTtQegm","2026-08-27T19:25:18.950Z"
"2026-08-19T22:19:57.000Z","fly51fly","2090202134516273238","https://x.com/fly51fly/status/2090202134516273238","post","2608.16977","https://arxiv.org/abs/2608.16977","[AI] The Problem Is the Problem: Towards Scalable Mathematical Discovery Z Zheng, S Zhang, J Avigad, P Tetali… [CMU] (2026) https://t.co/EfjJQGScBF https://t.co/RDnouvetxv","2026-08-27T19:25:18.950Z"
"2026-08-19T22:09:53.000Z","fly51fly","2090199601651617974","https://x.com/fly51fly/status/2090199601651617974","post","2608.17163","https://arxiv.org/abs/2608.17163","[LG] Q-Learning With World Models P Dong, Y Jia, C Finn, D Sadigh [Stanford University &amp; Peking University] (2026) https://t.co/gLyjw29Lsf https://t.co/37uazIgKFo","2026-08-27T19:25:18.950Z"
"2026-08-19T22:03:18.000Z","fly51fly","2090197945480343966","https://x.com/fly51fly/status/2090197945480343966","post","2608.17402","https://arxiv.org/abs/2608.17402","[CV] MoE-ViE: Mixture of Experts Vision Encoder for Efficient Image and Video Understanding B Zhang, S Dong, Q H Tran, K Gschwind… [Meta] (2026) https://t.co/u5hHjAzS0q https://t.co/U1XH6Gduz2","2026-08-27T19:25:18.950Z"
"2026-08-19T21:56:02.000Z","fly51fly","2090196113483837527","https://x.com/fly51fly/status/2090196113483837527","post","2608.17776","https://arxiv.org/abs/2608.17776","[LG] Debate Training Reduces Reward Hacking in RLAIF Z Kenton, L Janzer, R Greig, T H Teh… [Google DeepMind] (2026) https://t.co/JF92Undm7f https://t.co/iKVhlyJO5Y","2026-08-27T19:25:18.950Z"
"2026-08-19T21:46:34.000Z","fly51fly","2090193732251643961","https://x.com/fly51fly/status/2090193732251643961","post","2608.17981","https://arxiv.org/abs/2608.17981","[LG] Recirculation M C. Mozer, S A Siddiqui, D Sawyer, S Sanyal… [Google DeepMind] (2026) https://t.co/Dez0vRRmxd https://t.co/5eA9aM1Uup","2026-08-27T19:25:18.950Z"
"2026-08-19T11:38:43.000Z","che_shr_cat","2090040760980693309","https://x.com/che_shr_cat/status/2090040760980693309","replied_to","2606.06574","https://arxiv.org/abs/2606.06574","10/ Read the full paper breakdown here: https://t.co/eZIsNUOaAG Paper link: https://t.co/tswggY6l1z Follow for more technical ML breakdowns. What are your thoughts on latent vs token-level test-time compute?","2026-08-27T19:25:18.950Z"
"2026-08-19T08:11:50.000Z","rosinality","2089988698246942874","https://x.com/rosinality/status/2089988698246942874","post","2608.17981","https://arxiv.org/abs/2608.17981","https://t.co/uJ3YSeOlhE Recurrent transformer that injects activations from the top layers to the bottom layers at the next step (https://t.co/bubRFyPaBt). Why does this work without training? https://t.co/KXlgDKVo0P","2026-08-27T19:25:18.950Z"
"2026-08-19T08:11:50.000Z","rosinality","2089988698246942874","https://x.com/rosinality/status/2089988698246942874","post","2608.08888","https://arxiv.org/abs/2608.08888","https://t.co/uJ3YSeOlhE Recurrent transformer that injects activations from the top layers to the bottom layers at the next step (https://t.co/bubRFyPaBt). Why does this work without training? https://t.co/KXlgDKVo0P","2026-08-27T19:25:18.950Z"
"2026-08-19T07:25:21.000Z","rosinality","2089976998818939011","https://x.com/rosinality/status/2089976998818939011","post","2608.17286","https://arxiv.org/abs/2608.17286","https://t.co/x5nVh4LCwX Scaling law estimation for text-to-image diffusion. One interesting result is that diffusion is forgiving for overtraining in the sense that the loss difference between compute optimal and overtrained models is relatively small. https://t.co/Z3WOpqWDhY","2026-08-27T19:25:18.950Z"
"2026-08-18T21:47:02.000Z","fly51fly","2089831462107517007","https://x.com/fly51fly/status/2089831462107517007","post","2608.16068","https://arxiv.org/abs/2608.16068","[CL] CAPO: Constraint-Aware Prompt Optimization for LLM Agents V Y Dong, R Pryzant, Y Liu, J Jiao [Microsoft] (2026) https://t.co/z8qm9SkSJw https://t.co/1VtITgudop","2026-08-27T19:25:18.950Z"
"2026-08-18T21:38:21.000Z","fly51fly","2089829276782932449","https://x.com/fly51fly/status/2089829276782932449","post","2608.14905","https://arxiv.org/abs/2608.14905","[CL] How Do Agents Fail on AutoResearch: End-to-End Diagnostic Evaluation on 100 Real-World Frontier Research Tasks Y Fei, N Liu, X Yu, S Chen… [Prentis AI] (2026) https://t.co/G6LfmcT0z3 https://t.co/hT68xgqF6j","2026-08-27T19:25:18.950Z"
"2026-08-18T21:29:41.000Z","fly51fly","2089827094306201785","https://x.com/fly51fly/status/2089827094306201785","post","2608.16844","https://arxiv.org/abs/2608.16844","[LG] Proteus: Incremental Memory Activation for Long-Context Sequence Modeling R Bayat, A Behrouz, V Mirrokni, A Courville [Mila &amp; Google] (2026) https://t.co/EcfnMx8uE1 https://t.co/N82qrM4LQy","2026-08-27T19:25:18.950Z"
"2026-08-18T21:19:02.000Z","fly51fly","2089824417841102886","https://x.com/fly51fly/status/2089824417841102886","post","2608.16578","https://arxiv.org/abs/2608.16578","[AI] Physics of Agents: Statistical Mechanics Predicts Collective Behavior of AI Agents B El, J Paeng, F Dinc, S Su… [Stanford University &amp; UC Santa Barbara] (2026) https://t.co/K4TXFvrt2c https://t.co/wF6ajt8P4J","2026-08-27T19:25:18.950Z"
"2026-08-18T21:09:38.000Z","fly51fly","2089822049384677503","https://x.com/fly51fly/status/2089822049384677503","post","2608.16884","https://arxiv.org/abs/2608.16884","[LG] Improving the matrix multiplication exponent with modern optimization and AlphaEvolve E Dupont, M Eisenberger, B Kozlovskii, A Mehrabian… [Google DeepMind] (2026) https://t.co/aBjphXexiy https://t.co/jPdq9R6zqC","2026-08-27T19:25:18.950Z"
"2026-08-18T17:08:24.000Z","che_shr_cat","2089761341326172472","https://x.com/che_shr_cat/status/2089761341326172472","replied_to","2608.00491","https://arxiv.org/abs/2608.00491","8/ Read my full technical breakdown of HP-JEPA here: https://t.co/xYsRRnuTBK Paper: https://t.co/0amPX1TzNN What domain do you think needs multi-scale latent prediction most? Let's discuss below.","2026-08-27T19:25:18.950Z"
"2026-08-17T22:07:23.000Z","fly51fly","2089474195889819939","https://x.com/fly51fly/status/2089474195889819939","post","2608.14038","https://arxiv.org/abs/2608.14038","[LG] Adversarial Learning of Classifier-Free Guidance Schedules A Pokle, A Galashov, A Doucet, M Delbracio… [Google &amp; Google DeepMind] (2026) https://t.co/TM8NxqZ7qg https://t.co/86iuqA0nLN","2026-08-27T19:25:18.950Z"
"2026-08-17T21:57:21.000Z","fly51fly","2089471669480136989","https://x.com/fly51fly/status/2089471669480136989","post","2608.14490","https://arxiv.org/abs/2608.14490","[AI] Twin: Playing an Unknown Game with a Test-Time Digital Twin A Skoutnev, K Acharya, G Longhitano, M Udell… [Yeshiva University &amp; Stanford University &amp; Cornell University] (2026) https://t.co/t7SX3dvtXm https://t.co/hVadZRFylO","2026-08-27T19:25:18.950Z"
"2026-08-17T21:46:22.000Z","fly51fly","2089468908818591988","https://x.com/fly51fly/status/2089468908818591988","post","2608.13760","https://arxiv.org/abs/2608.13760","[CL] Amplified Does Not Mean Predictive: Reasoning Behaviors in Thinking Models J d D Nyandwi, L Mathur, Y Bisk, R Hawkins… [CMU] (2026) https://t.co/UmjjbwEf9B https://t.co/VJMS6prurS","2026-08-27T19:25:18.950Z"
"2026-08-17T21:29:06.000Z","fly51fly","2089464559702880318","https://x.com/fly51fly/status/2089464559702880318","post","2608.13567","https://arxiv.org/abs/2608.13567","[AI] Modular Cognitive Architecture Emerges in Large Language Models P Han, J Andreas, E Fedorenko, A G d Varda [MIT] (2026) https://t.co/Q7SpKR4jIc https://t.co/xJ3kvKlIRH","2026-08-27T19:25:18.950Z"
"2026-08-17T21:14:02.000Z","fly51fly","2089460768454639761","https://x.com/fly51fly/status/2089460768454639761","post","2608.14430","https://arxiv.org/abs/2608.14430","[LG] Designing Reinforcement Learning for Diffusion Models: A Unified Path-Space View Y Xu, Y Zhang, S Luo, L Wang,… [Peking University &amp; ByteDance Seed] (2026) https://t.co/B80Vv5ccfz https://t.co/u7UFWWXaYY","2026-08-27T19:25:18.950Z"
